ID,FECHA,TIPO,MONTO,MONTO PREVIO,ORDEN ID,DESCRIPCIÓN,CATEGORIA_MOVIMIENTO,ES_INGRESO,ES_EGRESO,SALDO_POSTERIOR,ORDEN_ID_LIMPIO,TIENE_ORDEN,DIA,HORA,DIA_SEMANA,MES,AÑO,MOTIVO
113760829,2025-05-16 00:02:00,ENTRADA,26779.5,2029906.89,40436994.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40436994* GUIA: *240028538431*,ASOCIADO A ORDEN,True,False,2056686.39,40436994,True,2025-05-16,00:02:00,Friday,5,2025,GANANCIA
113686392,2025-05-15 04:30:00,ENTRADA,26779.5,2003127.39,40045582.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40045582* GUIA: *240028230120*,ASOCIADO A ORDEN,True,False,2029906.89,40045582,True,2025-05-15,04:30:00,Thursday,5,2025,GANANCIA
113676742,2025-05-15 02:41:00,ENTRADA,32128.5,1970998.89,41051029.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 41051029* GUIA: *V4001075103*,ASOCIADO A ORDEN,True,False,2003127.39,41051029,True,2025-05-15,02:41:00,Thursday,5,2025,GANANCIA
113603748,2025-05-15 00:09:00,ENTRADA,27517.9,1943480.99,40769550.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40769550* GUIA: *5023681373631265*,ASOCIADO A ORDEN,True,False,1970998.89,40769550,True,2025-05-15,00:09:00,Thursday,5,2025,GANANCIA
113580919,2025-05-15 00:04:00,ENTRADA,26779.5,1916701.49,40543896.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40543896* GUIA: *240028620903*,ASOCIADO A ORDEN,True,False,1943480.99,40543896,True,2025-05-15,00:04:00,Thursday,5,2025,GANANCIA
113573485,2025-05-15 00:03:00,ENTRADA,26779.5,1889921.99,40436597.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40436597* GUIA: *240028538447*,ASOCIADO A ORDEN,True,False,1916701.49,40436597,True,2025-05-15,00:03:00,Thursday,5,2025,GANANCIA
113568721,2025-05-15 00:02:00,ENTRADA,31329.5,1858592.49,40415034.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40415034* GUIA: *240028512420*,ASOCIADO A ORDEN,True,False,1889921.99,40415034,True,2025-05-15,00:02:00,Thursday,5,2025,GANANCIA
113567635,2025-05-15 00:02:00,ENTRADA,43967.2,1814625.29,40409454.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40409454* GUIA: *240028504415*,ASOCIADO A ORDEN,True,False,1858592.49,40409454,True,2025-05-15,00:02:00,Thursday,5,2025,GANANCIA
113561213,2025-05-15 00:01:00,ENTRADA,26779.5,1787845.79,40224889.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40224889* GUIA: *240028378431*,ASOCIADO A ORDEN,True,False,1814625.29,40224889,True,2025-05-15,00:01:00,Thursday,5,2025,GANANCIA
113508546,2025-05-14 04:32:00,ENTRADA,34900.0,1752945.79,41055124.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 41055124* GUIA: *WCO2000043184*,ASOCIADO A ORDEN,True,False,1787845.79,41055124,True,2025-05-14,04:32:00,Wednesday,5,2025,GANANCIA
113485050,2025-05-14 02:40:00,ENTRADA,49705.6,1703240.19,40976112.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40976112* GUIA: *V4001073702*,ASOCIADO A ORDEN,True,False,1752945.79,40976112,True,2025-05-14,02:40:00,Wednesday,5,2025,GANANCIA
113407898,2025-05-14 00:08:00,ENTRADA,27160.0,1676080.19,40625641.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40625641* GUIA: *85910403215708*,ASOCIADO A ORDEN,True,False,1703240.19,40625641,True,2025-05-14,00:08:00,Wednesday,5,2025,GANANCIA
113396241,2025-05-14 00:06:00,ENTRADA,43967.2,1632112.99,40505847.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40505847* GUIA: *240028586251*,ASOCIADO A ORDEN,True,False,1676080.19,40505847,True,2025-05-14,00:06:00,Wednesday,5,2025,GANANCIA
113393942,2025-05-14 00:05:00,ENTRADA,26779.5,1605333.49,40494787.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40494787* GUIA: *240028586468*,ASOCIADO A ORDEN,True,False,1632112.99,40494787,True,2025-05-14,00:05:00,Wednesday,5,2025,GANANCIA
113391201,2025-05-14 00:05:00,ENTRADA,31329.5,1574003.99,40482050.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40482050* GUIA: *240028586673*,ASOCIADO A ORDEN,True,False,1605333.49,40482050,True,2025-05-14,00:05:00,Wednesday,5,2025,GANANCIA
113374530,2025-05-14 00:01:00,ENTRADA,32128.5,1541875.49,40221988.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40221988* GUIA: *V4001037657*,ASOCIADO A ORDEN,True,False,1574003.99,40221988,True,2025-05-14,00:01:00,Wednesday,5,2025,GANANCIA
113337983,2025-05-13 13:33:00,SALIDA,11948.0,1553823.49,40487151.0,SALIDA POR COBRO DE FLETE INICIAL: 40487151,ASOCIADO A ORDEN,False,True,1541875.49,40487151,True,2025-05-13,13:33:00,Tuesday,5,2025,FLETE
113337548,2025-05-13 13:12:00,SALIDA,35450.0,1589273.49,41167431.0,SALIDA POR NUEVA ORDEN: 41167431,ASOCIADO A ORDEN,False,True,1553823.49,41167431,True,2025-05-13,13:12:00,Tuesday,5,2025,NUEVA ORDEN
113247282,2025-05-13 02:31:00,ENTRADA,27517.9,1561755.59,40771629.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40771629* GUIA: *7986741503769179*,ASOCIADO A ORDEN,True,False,1589273.49,40771629,True,2025-05-13,02:31:00,Tuesday,5,2025,GANANCIA
113246904,2025-05-13 02:31:00,ENTRADA,34128.5,1527627.09,40770358.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40770358* GUIA: *V4001063957*,ASOCIADO A ORDEN,True,False,1561755.59,40770358,True,2025-05-13,02:31:00,Tuesday,5,2025,GANANCIA
113242390,2025-05-13 02:31:00,ENTRADA,27517.9,1500109.19,40749954.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40749954* GUIA: *9334937622546356*,ASOCIADO A ORDEN,True,False,1527627.0899999999,40749954,True,2025-05-13,02:31:00,Tuesday,5,2025,GANANCIA
113192923,2025-05-13 00:03:00,ENTRADA,32128.5,1467980.69,40403733.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40403733* GUIA: *V4001046711*,ASOCIADO A ORDEN,True,False,1500109.19,40403733,True,2025-05-13,00:03:00,Tuesday,5,2025,GANANCIA
113109518,2025-05-12 00:06:00,ENTRADA,26779.5,1441201.19,40349765.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40349765* GUIA: *240028504939*,ASOCIADO A ORDEN,True,False,1467980.69,40349765,True,2025-05-12,00:06:00,Monday,5,2025,GANANCIA
113107710,2025-05-12 00:05:00,ENTRADA,26779.5,1414421.69,40335584.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40335584* GUIA: *240028440973*,ASOCIADO A ORDEN,True,False,1441201.19,40335584,True,2025-05-12,00:05:00,Monday,5,2025,GANANCIA
113102606,2025-05-12 00:04:00,ENTRADA,26779.5,1387642.19,40293608.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40293608* GUIA: *240028441234*,ASOCIADO A ORDEN,True,False,1414421.69,40293608,True,2025-05-12,00:04:00,Monday,5,2025,GANANCIA
113097424,2025-05-12 00:03:00,ENTRADA,43967.2,1343674.99,40272963.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40272963* GUIA: *240028441443*,ASOCIADO A ORDEN,True,False,1387642.19,40272963,True,2025-05-12,00:03:00,Monday,5,2025,GANANCIA
113067175,2025-05-11 05:33:00,SALIDA,16498.0,1360172.99,40282357.0,SALIDA POR COBRO DE FLETE INICIAL: 40282357,ASOCIADO A ORDEN,False,True,1343674.99,40282357,True,2025-05-11,05:33:00,Sunday,5,2025,FLETE
113062433,2025-05-11 04:30:00,ENTRADA,26779.5,1333393.49,40217884.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40217884* GUIA: *240028378677*,ASOCIADO A ORDEN,True,False,1360172.99,40217884,True,2025-05-11,04:30:00,Sunday,5,2025,GANANCIA
113057544,2025-05-11 04:01:00,SALIDA,16498.0,1349891.49,40242241.0,SALIDA POR COBRO DE FLETE INICIAL: 40242241,ASOCIADO A ORDEN,False,True,1333393.49,40242241,True,2025-05-11,04:01:00,Sunday,5,2025,FLETE
113012768,2025-05-11 02:34:00,ENTRADA,32128.5,1317762.99,40739629.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40739629* GUIA: *V4001062776*,ASOCIADO A ORDEN,True,False,1349891.49,40739629,True,2025-05-11,02:34:00,Sunday,5,2025,GANANCIA
113012098,2025-05-11 02:34:00,ENTRADA,32128.5,1285634.49,40737119.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40737119* GUIA: *V4001063997*,ASOCIADO A ORDEN,True,False,1317762.99,40737119,True,2025-05-11,02:34:00,Sunday,5,2025,GANANCIA
112972115,2025-05-11 00:09:00,ENTRADA,27160.0,1258474.49,40559780.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40559780* GUIA: *85910403212335*,ASOCIADO A ORDEN,True,False,1285634.49,40559780,True,2025-05-11,00:09:00,Sunday,5,2025,GANANCIA
112969726,2025-05-11 00:08:00,ENTRADA,26779.5,1231694.99,40540987.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40540987* GUIA: *240028585415*,ASOCIADO A ORDEN,True,False,1258474.49,40540987,True,2025-05-11,00:08:00,Sunday,5,2025,GANANCIA
112964739,2025-05-11 00:07:00,ENTRADA,27160.0,1204534.99,40498424.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40498424* GUIA: *85910403212376*,ASOCIADO A ORDEN,True,False,1231694.99,40498424,True,2025-05-11,00:07:00,Sunday,5,2025,GANANCIA
112926059,2025-05-11 00:00:00,ENTRADA,26779.5,1177755.49,39453143.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39453143* GUIA: *240027869598*,ASOCIADO A ORDEN,True,False,1204534.99,39453143,True,2025-05-11,00:00:00,Sunday,5,2025,GANANCIA
112925016,2025-05-10 23:49:00,SALIDA,11948.0,1189703.49,40042251.0,SALIDA POR COBRO DE FLETE INICIAL: 40042251,ASOCIADO A ORDEN,False,True,1177755.49,40042251,True,2025-05-10,23:49:00,Saturday,5,2025,FLETE
112901155,2025-05-10 10:32:00,SALIDA,16498.0,1206201.49,40273024.0,SALIDA POR COBRO DE FLETE INICIAL: 40273024,ASOCIADO A ORDEN,False,True,1189703.49,40273024,True,2025-05-10,10:32:00,Saturday,5,2025,FLETE
112872567,2025-05-10 04:30:00,ENTRADA,31329.5,1174871.99,39960696.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39960696* GUIA: *240028191496*,ASOCIADO A ORDEN,True,False,1206201.49,39960696,True,2025-05-10,04:30:00,Saturday,5,2025,GANANCIA
112860907,2025-05-10 02:41:00,ENTRADA,32128.5,1142743.49,40740148.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40740148* GUIA: *V4001063056*,ASOCIADO A ORDEN,True,False,1174871.99,40740148,True,2025-05-10,02:41:00,Saturday,5,2025,GANANCIA
112858629,2025-05-10 02:40:00,ENTRADA,32128.5,1110614.99,40732057.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40732057* GUIA: *V4001063057*,ASOCIADO A ORDEN,True,False,1142743.49,40732057,True,2025-05-10,02:40:00,Saturday,5,2025,GANANCIA
112833305,2025-05-10 02:35:00,ENTRADA,27900.0,1082714.99,40647368.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40647368* GUIA: *85910403216663*,ASOCIADO A ORDEN,True,False,1110614.99,40647368,True,2025-05-10,02:35:00,Saturday,5,2025,GANANCIA
112812159,2025-05-10 02:31:00,ENTRADA,27700.0,1055014.99,40564833.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40564833* GUIA: *85910403212327*,ASOCIADO A ORDEN,True,False,1082714.99,40564833,True,2025-05-10,02:31:00,Saturday,5,2025,GANANCIA
112810486,2025-05-10 02:31:00,ENTRADA,27517.9,1027497.09,40558218.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40558218* GUIA: *6136242266217133*,ASOCIADO A ORDEN,True,False,1055014.99,40558218,True,2025-05-10,02:31:00,Saturday,5,2025,GANANCIA
112805813,2025-05-10 02:30:00,ENTRADA,26779.5,1000717.59,40497317.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40497317* GUIA: *240028621663*,ASOCIADO A ORDEN,True,False,1027497.09,40497317,True,2025-05-10,02:30:00,Saturday,5,2025,GANANCIA
112740470,2025-05-09 22:55:00,SALIDA,443000.0,1443717.59,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,1000717.5900000001,0,False,2025-05-09,22:55:00,Friday,5,2025,OTRO
112670367,2025-05-09 04:30:00,ENTRADA,26779.5,1416938.09,39991785.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39991785* GUIA: *240028230986*,ASOCIADO A ORDEN,True,False,1443717.59,39991785,True,2025-05-09,04:30:00,Friday,5,2025,GANANCIA
112667609,2025-05-09 02:42:00,ENTRADA,32128.5,1384809.59,40648826.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40648826* GUIA: *V4001058265*,ASOCIADO A ORDEN,True,False,1416938.09,40648826,True,2025-05-09,02:42:00,Friday,5,2025,GANANCIA
112643131,2025-05-09 02:38:00,ENTRADA,27517.9,1357291.69,40575210.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40575210* GUIA: *9524281376760635*,ASOCIADO A ORDEN,True,False,1384809.5899999999,40575210,True,2025-05-09,02:38:00,Friday,5,2025,GANANCIA
112584495,2025-05-09 00:08:00,ENTRADA,45745.8,1311545.89,40338481.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40338481* GUIA: *85910403203815*,ASOCIADO A ORDEN,True,False,1357291.69,40338481,True,2025-05-09,00:08:00,Friday,5,2025,GANANCIA
112582170,2025-05-09 00:08:00,ENTRADA,26779.5,1284766.39,40322340.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40322340* GUIA: *240028441080*,ASOCIADO A ORDEN,True,False,1311545.89,40322340,True,2025-05-09,00:08:00,Friday,5,2025,GANANCIA
112573539,2025-05-09 00:06:00,ENTRADA,27517.9,1257248.49,40246218.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40246218* GUIA: *3977555186809184*,ASOCIADO A ORDEN,True,False,1284766.39,40246218,True,2025-05-09,00:06:00,Friday,5,2025,GANANCIA
112528417,2025-05-08 16:00:00,SALIDA,13240.0,1270488.49,39453943.0,SALIDA POR COBRO DE FLETE INICIAL: 39453943,ASOCIADO A ORDEN,False,True,1257248.49,39453943,True,2025-05-08,16:00:00,Thursday,5,2025,FLETE
112516342,2025-05-08 10:53:00,SALIDA,11650.37,1282138.86,39488134.0,SALIDA POR COBRO DE FLETE INICIAL: 39488134,ASOCIADO A ORDEN,False,True,1270488.49,39488134,True,2025-05-08,10:53:00,Thursday,5,2025,FLETE
112516341,2025-05-08 10:53:00,SALIDA,11650.37,1293789.23,39640913.0,SALIDA POR COBRO DE FLETE INICIAL: 39640913,ASOCIADO A ORDEN,False,True,1282138.8599999999,39640913,True,2025-05-08,10:53:00,Thursday,5,2025,FLETE
112463374,2025-05-08 02:39:00,ENTRADA,32128.5,1261660.73,40541207.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40541207* GUIA: *V4001052420*,ASOCIADO A ORDEN,True,False,1293789.23,40541207,True,2025-05-08,02:39:00,Thursday,5,2025,GANANCIA
112455462,2025-05-08 02:37:00,ENTRADA,32128.5,1229532.23,40515372.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40515372* GUIA: *V4001052457*,ASOCIADO A ORDEN,True,False,1261660.73,40515372,True,2025-05-08,02:37:00,Thursday,5,2025,GANANCIA
112453864,2025-05-08 02:37:00,ENTRADA,32128.5,1197403.73,40509927.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40509927* GUIA: *V4001052463*,ASOCIADO A ORDEN,True,False,1229532.23,40509927,True,2025-05-08,02:37:00,Thursday,5,2025,GANANCIA
112452165,2025-05-08 02:36:00,ENTRADA,32128.5,1165275.23,40504528.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40504528* GUIA: *V4001052480*,ASOCIADO A ORDEN,True,False,1197403.73,40504528,True,2025-05-08,02:36:00,Thursday,5,2025,GANANCIA
112450244,2025-05-08 02:36:00,ENTRADA,32128.5,1133146.73,40498416.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40498416* GUIA: *V4001052491*,ASOCIADO A ORDEN,True,False,1165275.23,40498416,True,2025-05-08,02:36:00,Thursday,5,2025,GANANCIA
112445133,2025-05-08 02:35:00,ENTRADA,32128.5,1101018.23,40482963.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40482963* GUIA: *V4001052512*,ASOCIADO A ORDEN,True,False,1133146.73,40482963,True,2025-05-08,02:35:00,Thursday,5,2025,GANANCIA
112426499,2025-05-08 02:31:00,ENTRADA,26779.5,1074238.73,40416484.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40416484* GUIA: *240028507831*,ASOCIADO A ORDEN,True,False,1101018.23,40416484,True,2025-05-08,02:31:00,Thursday,5,2025,GANANCIA
112423361,2025-05-08 02:31:00,ENTRADA,32128.5,1042110.23,40403497.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40403497* GUIA: *V4001046719*,ASOCIADO A ORDEN,True,False,1074238.73,40403497,True,2025-05-08,02:31:00,Thursday,5,2025,GANANCIA
112423288,2025-05-08 02:31:00,ENTRADA,32128.5,1009981.73,40403282.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40403282* GUIA: *V4001046721*,ASOCIADO A ORDEN,True,False,1042110.23,40403282,True,2025-05-08,02:31:00,Thursday,5,2025,GANANCIA
112411979,2025-05-08 00:11:00,ENTRADA,34900.0,975081.73,40368470.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40368470* GUIA: *WCO2000038235*,ASOCIADO A ORDEN,True,False,1009981.73,40368470,True,2025-05-08,00:11:00,Thursday,5,2025,GANANCIA
112397128,2025-05-08 00:08:00,ENTRADA,26779.5,948302.23,40290027.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40290027* GUIA: *240028441263*,ASOCIADO A ORDEN,True,False,975081.73,40290027,True,2025-05-08,00:08:00,Thursday,5,2025,GANANCIA
112354117,2025-05-07 22:38:00,SALIDA,20000.0,968302.23,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,948302.23,0,False,2025-05-07,22:38:00,Wednesday,5,2025,OTRO
112338182,2025-05-07 16:04:00,SALIDA,15849.0,984151.23,40299163.0,SALIDA POR COBRO DE FLETE INICIAL: 40299163,ASOCIADO A ORDEN,False,True,968302.23,40299163,True,2025-05-07,16:04:00,Wednesday,5,2025,FLETE
112337780,2025-05-07 16:01:00,SALIDA,15849.0,1000000.23,40414443.0,SALIDA POR COBRO DE FLETE INICIAL: 40414443,ASOCIADO A ORDEN,False,True,984151.23,40414443,True,2025-05-07,16:01:00,Wednesday,5,2025,FLETE
112318267,2025-05-07 08:39:00,SALIDA,11543.0,1011543.23,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,1000000.23,0,False,2025-05-07,08:39:00,Wednesday,5,2025,OTRO
112317906,2025-05-07 08:26:00,SALIDA,300000.0,1311543.23,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,1011543.23,0,False,2025-05-07,08:26:00,Wednesday,5,2025,OTRO
112306193,2025-05-07 08:01:00,ENTRADA,34900.0,1276643.23,40552105.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40552105* GUIA: *WCO2000039553*,ASOCIADO A ORDEN,True,False,1311543.23,40552105,True,2025-05-07,08:01:00,Wednesday,5,2025,GANANCIA
112299491,2025-05-07 07:59:00,ENTRADA,26779.5,1249863.73,40510614.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40510614* GUIA: *240028586084*,ASOCIADO A ORDEN,True,False,1276643.23,40510614,True,2025-05-07,07:59:00,Wednesday,5,2025,GANANCIA
