ID,FECHA,TIPO,MONTO,MONTO PREVIO,ORDEN ID,DESCRIPCIÓN,CATEGORIA_MOVIMIENTO,ES_INGRESO,ES_EGRESO,SALDO_POSTERIOR,ORDEN_ID_LIMPIO,TIENE_ORDEN,DIA,HORA,DIA_SEMANA,MES,AÑO,MOTIVO
112289431,2025-05-07 07:57:00,ENTRADA,34900.0,1214963.73,40463499.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40463499* GUIA: *WCO2000039578*,ASOCIADO A ORDEN,True,False,1249863.73,40463499,True,2025-05-07,07:57:00,Wednesday,5,2025,GANANCIA
112271906,2025-05-07 07:53:00,ENTRADA,26779.5,1188184.23,40406588.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40406588* GUIA: *240028504569*,ASOCIADO A ORDEN,True,False,1214963.73,40406588,True,2025-05-07,07:53:00,Wednesday,5,2025,GANANCIA
112270992,2025-05-07 07:53:00,ENTRADA,61019.85,1127164.38,40404189.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40404189* GUIA: *V4001046688*,ASOCIADO A ORDEN,True,False,1188184.23,40404189,True,2025-05-07,07:53:00,Wednesday,5,2025,GANANCIA
112270970,2025-05-07 07:53:00,ENTRADA,49705.6,1077458.78,40404115.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40404115* GUIA: *V4001046694*,ASOCIADO A ORDEN,True,False,1127164.3800000001,40404115,True,2025-05-07,07:53:00,Wednesday,5,2025,GANANCIA
112270789,2025-05-07 07:53:00,ENTRADA,32128.5,1045330.28,40403598.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40403598* GUIA: *V4001046714*,ASOCIADO A ORDEN,True,False,1077458.78,40403598,True,2025-05-07,07:53:00,Wednesday,5,2025,GANANCIA
112262099,2025-05-07 07:36:00,ENTRADA,26779.5,1018550.78,40382295.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40382295* GUIA: *240028496114*,ASOCIADO A ORDEN,True,False,1045330.28,40382295,True,2025-05-07,07:36:00,Wednesday,5,2025,GANANCIA
112208773,2025-05-07 07:25:00,ENTRADA,31329.5,987221.28,40225454.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40225454* GUIA: *240028378398*,ASOCIADO A ORDEN,True,False,1018550.78,40225454,True,2025-05-07,07:25:00,Wednesday,5,2025,GANANCIA
112206099,2025-05-07 07:24:00,ENTRADA,31329.5,955891.78,40216635.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40216635* GUIA: *240028378742*,ASOCIADO A ORDEN,True,False,987221.28,40216635,True,2025-05-07,07:24:00,Wednesday,5,2025,GANANCIA
112179513,2025-05-07 04:38:00,ENTRADA,54956.95,900934.83,40148179.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40148179* GUIA: *240028319767*,ASOCIADO A ORDEN,True,False,955891.7799999999,40148179,True,2025-05-07,04:38:00,Wednesday,5,2025,GANANCIA
112146737,2025-05-07 04:31:00,ENTRADA,48517.2,852417.63,40046878.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40046878* GUIA: *240028229000*,ASOCIADO A ORDEN,True,False,900934.83,40046878,True,2025-05-07,04:31:00,Wednesday,5,2025,GANANCIA
112142438,2025-05-07 04:30:00,ENTRADA,26779.5,825638.13,40030180.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40030180* GUIA: *240028229508*,ASOCIADO A ORDEN,True,False,852417.63,40030180,True,2025-05-07,04:30:00,Wednesday,5,2025,GANANCIA
112131990,2025-05-07 02:39:00,ENTRADA,26779.5,798858.63,39994244.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39994244* GUIA: *240028256045*,ASOCIADO A ORDEN,True,False,825638.13,39994244,True,2025-05-07,02:39:00,Wednesday,5,2025,GANANCIA
112109510,2025-05-07 02:35:00,ENTRADA,26779.5,772079.13,39868115.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39868115* GUIA: *240028232596*,ASOCIADO A ORDEN,True,False,798858.63,39868115,True,2025-05-07,02:35:00,Wednesday,5,2025,GANANCIA
112095043,2025-05-07 02:32:00,ENTRADA,26779.5,745299.63,39808758.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39808758* GUIA: *240028150130*,ASOCIADO A ORDEN,True,False,772079.13,39808758,True,2025-05-07,02:32:00,Wednesday,5,2025,GANANCIA
112011782,2025-05-06 15:33:00,SALIDA,15849.0,761148.63,40146204.0,SALIDA POR COBRO DE FLETE INICIAL: 40146204,ASOCIADO A ORDEN,False,True,745299.63,40146204,True,2025-05-06,15:33:00,Tuesday,5,2025,FLETE
111989428,2025-05-06 10:05:00,SALIDA,16238.4,777387.03,40358418.0,SALIDA POR COBRO DE FLETE INICIAL: 40358418,ASOCIADO A ORDEN,False,True,761148.63,40358418,True,2025-05-06,10:05:00,Tuesday,5,2025,FLETE
111961113,2025-05-06 04:33:00,ENTRADA,32128.5,745258.53,40403998.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40403998* GUIA: *V4001046700*,ASOCIADO A ORDEN,True,False,777387.03,40403998,True,2025-05-06,04:33:00,Tuesday,5,2025,GANANCIA
111949735,2025-05-06 04:31:00,ENTRADA,43967.2,701291.33,40303938.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40303938* GUIA: *240028441171*,ASOCIADO A ORDEN,True,False,745258.5299999999,40303938,True,2025-05-06,04:31:00,Tuesday,5,2025,GANANCIA
111933267,2025-05-06 02:41:00,ENTRADA,26779.5,674511.83,40340433.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40340433* GUIA: *240028464615*,ASOCIADO A ORDEN,True,False,701291.33,40340433,True,2025-05-06,02:41:00,Tuesday,5,2025,GANANCIA
111918237,2025-05-06 02:38:00,ENTRADA,32128.5,642383.33,40294528.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40294528* GUIA: *V4001042104*,ASOCIADO A ORDEN,True,False,674511.83,40294528,True,2025-05-06,02:38:00,Tuesday,5,2025,GANANCIA
111914981,2025-05-06 02:37:00,ENTRADA,32128.5,610254.83,40285052.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40285052* GUIA: *V4001042120*,ASOCIADO A ORDEN,True,False,642383.33,40285052,True,2025-05-06,02:37:00,Tuesday,5,2025,GANANCIA
111911972,2025-05-06 02:36:00,ENTRADA,48517.2,561737.63,40276505.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40276505* GUIA: *240028441436*,ASOCIADO A ORDEN,True,False,610254.83,40276505,True,2025-05-06,02:36:00,Tuesday,5,2025,GANANCIA
111882492,2025-05-06 02:31:00,ENTRADA,28124.02,533613.61,40167935.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40167935* GUIA: *85910403197548*,ASOCIADO A ORDEN,True,False,561737.63,40167935,True,2025-05-06,02:31:00,Tuesday,5,2025,GANANCIA
111881765,2025-05-06 02:30:00,ENTRADA,26779.5,506834.11,40164254.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40164254* GUIA: *240028329595*,ASOCIADO A ORDEN,True,False,533613.61,40164254,True,2025-05-06,02:30:00,Tuesday,5,2025,GANANCIA
111868563,2025-05-06 00:10:00,ENTRADA,26779.5,480054.61,40116126.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40116126* GUIA: *240028294972*,ASOCIADO A ORDEN,True,False,506834.11,40116126,True,2025-05-06,00:10:00,Tuesday,5,2025,GANANCIA
111862513,2025-05-06 00:09:00,ENTRADA,27562.0,452492.61,40077670.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40077670* GUIA: *85910403195983*,ASOCIADO A ORDEN,True,False,480054.61,40077670,True,2025-05-06,00:09:00,Tuesday,5,2025,GANANCIA
111783918,2025-05-05 12:03:00,SALIDA,8000.0,460492.61,40191999.0,SALIDA POR COBRO DE FLETE INICIAL: 40191999,ASOCIADO A ORDEN,False,True,452492.61,40191999,True,2025-05-05,12:03:00,Monday,5,2025,FLETE
111710474,2025-05-04 02:39:00,ENTRADA,34900.0,425592.61,40336818.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40336818* GUIA: *WCO2000037935*,ASOCIADO A ORDEN,True,False,460492.61,40336818,True,2025-05-04,02:39:00,Sunday,5,2025,GANANCIA
111708869,2025-05-04 02:39:00,ENTRADA,34900.0,390692.61,40325370.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40325370* GUIA: *WCO2000037936*,ASOCIADO A ORDEN,True,False,425592.61,40325370,True,2025-05-04,02:39:00,Sunday,5,2025,GANANCIA
111691565,2025-05-04 02:36:00,ENTRADA,26779.5,363913.11,40232283.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40232283* GUIA: *240028406397*,ASOCIADO A ORDEN,True,False,390692.61,40232283,True,2025-05-04,02:36:00,Sunday,5,2025,GANANCIA
111686199,2025-05-04 02:34:00,ENTRADA,26779.5,337133.61,40207706.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40207706* GUIA: *240028378846*,ASOCIADO A ORDEN,True,False,363913.11,40207706,True,2025-05-04,02:34:00,Sunday,5,2025,GANANCIA
111642054,2025-05-04 00:09:00,ENTRADA,26779.5,310354.11,39998258.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39998258* GUIA: *240028291917*,ASOCIADO A ORDEN,True,False,337133.61,39998258,True,2025-05-04,00:09:00,Sunday,5,2025,GANANCIA
111569446,2025-05-03 07:06:00,SALIDA,700000.0,1010354.11,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,310354.11,0,False,2025-05-03,07:06:00,Saturday,5,2025,OTRO
111550348,2025-05-03 04:31:00,ENTRADA,32128.5,978225.61,40209100.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40209100* GUIA: *V4001037664*,ASOCIADO A ORDEN,True,False,1010354.11,40209100,True,2025-05-03,04:31:00,Saturday,5,2025,GANANCIA
111550327,2025-05-03 04:31:00,ENTRADA,32128.5,946097.11,40209039.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40209039* GUIA: *V4001037665*,ASOCIADO A ORDEN,True,False,978225.61,40209039,True,2025-05-03,04:31:00,Saturday,5,2025,GANANCIA
111548249,2025-05-03 04:31:00,ENTRADA,34900.0,911197.11,40203039.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40203039* GUIA: *WCO2000037304*,ASOCIADO A ORDEN,True,False,946097.11,40203039,True,2025-05-03,04:31:00,Saturday,5,2025,GANANCIA
111542969,2025-05-03 04:30:00,ENTRADA,26779.5,884417.61,39465190.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39465190* GUIA: *240027869228*,ASOCIADO A ORDEN,True,False,911197.11,39465190,True,2025-05-03,04:30:00,Saturday,5,2025,GANANCIA
111530249,2025-05-03 02:40:00,ENTRADA,28124.02,856293.59,40165246.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40165246* GUIA: *85910403197445*,ASOCIADO A ORDEN,True,False,884417.61,40165246,True,2025-05-03,02:40:00,Saturday,5,2025,GANANCIA
111523682,2025-05-03 02:39:00,ENTRADA,31329.5,824964.09,40146465.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40146465* GUIA: *240028319527*,ASOCIADO A ORDEN,True,False,856293.59,40146465,True,2025-05-03,02:39:00,Saturday,5,2025,GANANCIA
111512861,2025-05-03 02:37:00,ENTRADA,46929.62,778034.47,40116110.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40116110* GUIA: *85910403195965*,ASOCIADO A ORDEN,True,False,824964.09,40116110,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111512371,2025-05-03 02:37:00,ENTRADA,28124.02,749910.45,40114928.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40114928* GUIA: *85910403195969*,ASOCIADO A ORDEN,True,False,778034.47,40114928,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111512266,2025-05-03 02:37:00,ENTRADA,28124.02,721786.43,40114633.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40114633* GUIA: *85910403195970*,ASOCIADO A ORDEN,True,False,749910.4500000001,40114633,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111512175,2025-05-03 02:37:00,ENTRADA,28124.02,693662.41,40114412.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40114412* GUIA: *85910403195971*,ASOCIADO A ORDEN,True,False,721786.43,40114412,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111512122,2025-05-03 02:37:00,ENTRADA,28124.02,665538.39,40114294.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40114294* GUIA: *85910403195972*,ASOCIADO A ORDEN,True,False,693662.41,40114294,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111511994,2025-05-03 02:37:00,ENTRADA,46929.62,618608.77,40114031.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40114031* GUIA: *85910403195973*,ASOCIADO A ORDEN,True,False,665538.39,40114031,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111511925,2025-05-03 02:37:00,ENTRADA,28124.02,590484.75,40113801.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40113801* GUIA: *85910403195974*,ASOCIADO A ORDEN,True,False,618608.77,40113801,True,2025-05-03,02:37:00,Saturday,5,2025,GANANCIA
111495487,2025-05-03 02:33:00,ENTRADA,26779.5,563705.25,40060321.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 40060321* GUIA: *240028295168*,ASOCIADO A ORDEN,True,False,590484.75,40060321,True,2025-05-03,02:33:00,Saturday,5,2025,GANANCIA
111352675,2025-05-02 00:05:00,ENTRADA,30030.0,533675.25,39949028.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39949028* GUIA: *1878585233*,ASOCIADO A ORDEN,True,False,563705.25,39949028,True,2025-05-02,00:05:00,Friday,5,2025,GANANCIA
111308757,2025-05-01 05:00:00,SALIDA,12500.0,546175.25,,SALIDA POR MANTENIMIENTO MENSUAL TARJETA VIRTUAL ID: 25803 UUID:car_02zbxxEudRjYd6rrVWahtw - CORRESPONDIENTE A MES: 05-2025,RETIRO GENERAL,False,True,533675.25,0,False,2025-05-01,05:00:00,Thursday,5,2025,OTRO
111248226,2025-05-01 02:37:00,ENTRADA,43967.2,502208.05,39996846.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39996846* GUIA: *240028230774*,ASOCIADO A ORDEN,True,False,546175.25,39996846,True,2025-05-01,02:37:00,Thursday,5,2025,GANANCIA
111069666,2025-04-30 02:41:00,ENTRADA,54956.95,447251.1,39951666.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39951666* GUIA: *240028183960*,ASOCIADO A ORDEN,True,False,502208.05,39951666,True,2025-04-30,02:41:00,Wednesday,4,2025,GANANCIA
111069311,2025-04-30 02:41:00,ENTRADA,31329.5,415921.6,39950936.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39950936* GUIA: *240028232136*,ASOCIADO A ORDEN,True,False,447251.1,39950936,True,2025-04-30,02:41:00,Wednesday,4,2025,GANANCIA
111039435,2025-04-30 02:34:00,ENTRADA,26779.5,389142.1,39866596.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39866596* GUIA: *240028147265*,ASOCIADO A ORDEN,True,False,415921.6,39866596,True,2025-04-30,02:34:00,Wednesday,4,2025,GANANCIA
111037778,2025-04-30 02:34:00,ENTRADA,30030.0,359112.1,39860846.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39860846* GUIA: *1797266140*,ASOCIADO A ORDEN,True,False,389142.1,39860846,True,2025-04-30,02:34:00,Wednesday,4,2025,GANANCIA
111000152,2025-04-30 00:10:00,ENTRADA,31329.5,327782.6,39663596.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39663596* GUIA: *240027980589*,ASOCIADO A ORDEN,True,False,359112.1,39663596,True,2025-04-30,00:10:00,Wednesday,4,2025,GANANCIA
110759388,2025-04-29 00:07:00,ENTRADA,26779.5,301003.1,39429351.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39429351* GUIA: *240027800691*,ASOCIADO A ORDEN,True,False,327782.6,39429351,True,2025-04-29,00:07:00,Tuesday,4,2025,GANANCIA
110578473,2025-04-27 00:08:00,ENTRADA,26779.5,274223.6,39578284.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39578284* GUIA: *240027901204*,ASOCIADO A ORDEN,True,False,301003.1,39578284,True,2025-04-27,00:08:00,Sunday,4,2025,GANANCIA
110530913,2025-04-26 13:30:00,SALIDA,27450.0,301673.6,39980426.0,SALIDA POR NUEVA ORDEN: 39980426,ASOCIADO A ORDEN,False,True,274223.6,39980426,True,2025-04-26,13:30:00,Saturday,4,2025,NUEVA ORDEN
110429819,2025-04-26 02:31:00,ENTRADA,48517.2,253156.4,39526699.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39526699* GUIA: *240027860321*,ASOCIADO A ORDEN,True,False,301673.6,39526699,True,2025-04-26,02:31:00,Saturday,4,2025,GANANCIA
110383842,2025-04-26 00:05:00,ENTRADA,31554.5,221601.9,39281655.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39281655* GUIA: *240027727522*,ASOCIADO A ORDEN,True,False,253156.4,39281655,True,2025-04-26,00:05:00,Saturday,4,2025,GANANCIA
109876544,2025-04-23 02:35:00,ENTRADA,26779.5,194822.4,39400397.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39400397* GUIA: *240027800892*,ASOCIADO A ORDEN,True,False,221601.9,39400397,True,2025-04-23,02:35:00,Wednesday,4,2025,GANANCIA
109871477,2025-04-23 02:34:00,ENTRADA,31329.5,163492.9,39375257.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39375257* GUIA: *240027801285*,ASOCIADO A ORDEN,True,False,194822.4,39375257,True,2025-04-23,02:34:00,Wednesday,4,2025,GANANCIA
109772177,2025-04-22 15:31:00,SALIDA,14000.0,177492.9,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,163492.9,0,False,2025-04-22,15:31:00,Tuesday,4,2025,OTRO
109772074,2025-04-22 15:26:00,SALIDA,86000.0,263492.9,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,177492.90000000002,0,False,2025-04-22,15:26:00,Tuesday,4,2025,OTRO
109734797,2025-04-22 02:39:00,ENTRADA,34900.0,228592.9,39392761.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39392761* GUIA: *WCO2000030879*,ASOCIADO A ORDEN,True,False,263492.9,39392761,True,2025-04-22,02:39:00,Tuesday,4,2025,GANANCIA
109734231,2025-04-22 02:39:00,ENTRADA,34900.0,193692.9,39386091.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39386091* GUIA: *WCO2000030880*,ASOCIADO A ORDEN,True,False,228592.9,39386091,True,2025-04-22,02:39:00,Tuesday,4,2025,GANANCIA
109308576,2025-04-17 02:45:00,ENTRADA,39900.0,153792.9,39269145.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 39269145* GUIA: *WCO2000030101*,ASOCIADO A ORDEN,True,False,193692.9,39269145,True,2025-04-17,02:45:00,Thursday,4,2025,GANANCIA
108386147,2025-04-11 18:22:00,SALIDA,180000.0,333792.9,,SALIDA POR RECARGA DE TARJETA DE CREDITO car_02zbxxEudRjYd6rrVWahtw,RETIRO GENERAL,False,True,153792.90000000002,0,False,2025-04-11,18:22:00,Friday,4,2025,OTRO
108385765,2025-04-11 18:19:00,ENTRADA,180000.0,153792.9,,RECARGA DE WALLET A TRAVES DE PASARELA DE PAGO: 0a821c3f-4298-473c-867d-6327ba7a4567,INGRESO GENERAL,True,False,333792.9,0,False,2025-04-11,18:19:00,Friday,4,2025,OTRO
108385336,2025-04-11 18:13:00,SALIDA,12500.0,166292.9,,SALIDA POR MANTENIMIENTO MENSUAL TARJETA VIRTUAL ID: 25803 UUID:car_02zbxxEudRjYd6rrVWahtw - CORRESPONDIENTE A MES: 04-2025,RETIRO GENERAL,False,True,153792.9,0,False,2025-04-11,18:13:00,Friday,4,2025,OTRO
108279668,2025-04-11 02:32:00,ENTRADA,41792.9,124500.0,38639978.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 38639978* GUIA: *1204570884299770*,ASOCIADO A ORDEN,True,False,166292.9,38639978,True,2025-04-11,02:32:00,Friday,4,2025,GANANCIA
106994354,2025-04-03 00:19:00,ENTRADA,24500.0,100000.0,38128117.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 38128117* GUIA: *V4000954236*,ASOCIADO A ORDEN,True,False,124500.0,38128117,True,2025-04-03,00:19:00,Thursday,4,2025,GANANCIA
